"기준_년분기_코드","행정동_코드","행정동_코드_명","월_평균_소득_금액","소득_구간_코드","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","교육_지출_총금액","유흥_지출_총금액","여가_문화_지출_총금액","기타_지출_총금액","음식_지출_총금액"
"20243","11320700","방학2동","2099146","05","852489000","370993000","13386000","15808000","135056000","91181000","19152000","10120000","21899000","22012000","152882000"
"20243","11320690","방학1동","2895702","06","3553490000","1492477000","47260000","52779000","328750000","452777000","100679000","84302000","133677000","98007000","762782000"
"20243","11320681","쌍문4동","2968285","06","685599000","336326000","7396000","27176000","59809000","0","126741000","2330000","40606000","8357000","76858000"
"20243","11320680","쌍문3동","2438072","05","1084869000","277578000","19943000","35852000","185324000","13123000","11320000","49908000","74758000","60628000","356435000"
"20243","11320670","쌍문2동","2430154","05","1677045000","307589000","20785000","184779000","203809000","243232000","74540000","32448000","115802000","91035000","403026000"
"20243","11320660","쌍문1동","2440535","05","634696000","266438000","7491000","21963000","69138000","56803000","21626000","8663000","46132000","7833000","128609000"
"20243","11320522","도봉2동","2811820","06","913306000","329203000","50714000","3882000","82153000","70196000","46955000","20081000","73984000","21294000","214844000"
"20243","11320521","도봉1동","2275377","05","1638156000","519902000","15915000","11487000","42322000","312449000","14965000","57742000","118470000","17194000","527710000"
"20243","11320515","창5동","3298026","07","2293003000","429823000","44025000","28361000","607170000","86111000","287845000","52335000","136459000","91902000","528972000"
"20243","11320514","창4동","3547959","07","1385324000","254938000","9749000","15418000","114695000","269043000","104635000","75174000","60001000","42818000","438853000"
"20243","11320513","창3동","2229423","05","485647000","175894000","7660000","2196000","56595000","3186000","9510000","22758000","18988000","22175000","166685000"
"20243","11320512","창2동","2551630","06","1213124000","387971000","16351000","7067000","276229000","84572000","37304000","36037000","89234000","45683000","232676000"
"20243","11320511","창1동","3038009","07","1313605000","333342000","15804000","10672000","303236000","47786000","39825000","28068000","67933000","77775000","389164000"
"20243","11305660","인수동","2359990","05","925687000","368471000","38645000","15556000","99212000","77338000","30934000","25008000","31509000","28280000","210734000"
"20243","11305645","우이동","2457144","06","1370946000","354386000","20854000","5244000","60702000","28001000","8553000","30151000","68757000","123887000","670411000"
"20243","11305635","수유3동","2205999","05","4067906000","592796000","72559000","37120000","655729000","247600000","31155000","423783000","290221000","162262000","1554681000"
"20243","11305625","수유2동","2577008","06","762910000","229421000","12926000","14604000","80346000","26715000","31594000","21153000","56623000","34325000","255203000"
"20243","11305615","수유1동","2220463","05","1648625000","680157000","68260000","20690000","160508000","185285000","14224000","16729000","118536000","65237000","318999000"
"20243","11305608","번3동","2548326","06","724580000","343792000","25948000","9246000","36890000","65645000","26352000","5016000","41696000","5555000","164440000"
"20243","11305603","번2동","2308539","05","374148000","113916000","2081000","1080000","45396000","97696000","13307000","1115000","49076000","8445000","42036000"
"20243","11305595","번1동","2303972","05","2637519000","313094000","84548000","14963000","741165000","166262000","52182000","114200000","258402000","173125000","719578000"
"20243","11305575","삼각산동","3734477","07","976075000","386995000","9655000","7506000","109473000","485000","120102000","9383000","38495000","66444000","227537000"
"20243","11305555","송천동","2444557","06","1770806000","515438000","37826000","16188000","359302000","58946000","76352000","45513000","93023000","81257000","486961000"
"20243","11305545","송중동","2555447","06","3382387000","501453000","93987000","231719000","910140000","116826000","74412000","188845000","139396000","126059000","999550000"
"20243","11305535","미아동","2318870","05","2008801000","353037000","86675000","36175000","662480000","93362000","23724000","70117000","88915000","84529000","509787000"
"20243","11305534","삼양동","2473211","06","1273174000","586290000","12556000","32495000","289036000","108759000","55324000","14239000","47800000","26156000","100519000"
"20243","11290810","석관동","2864182","06","2181166000","714200000","24905000","42293000","331039000","31922000","65812000","103047000","94865000","73402000","699681000"
"20243","11290780","장위3동","3113825","07","540456000","194287000","6761000","7229000","49049000","92557000","31435000","2784000","26242000","11974000","118138000"
"20243","11290770","장위2동","2411293","05","760018000","159640000","24351000","43013000","106955000","180644000","12902000","22392000","24207000","26233000","159681000"
"20243","11290760","장위1동","2231978","05","576663000","190085000","6051000","6500000","45544000","92920000","25822000","29069000","30702000","16801000","133169000"
"20243","11290725","월곡2동","3138026","07","2071548000","584157000","53195000","13240000","296716000","224073000","51304000","54021000","133819000","74737000","586286000"
"20243","11290715","월곡1동","3294213","07","1134682000","263592000","5119000","146750000","144314000","175344000","93105000","17422000","47756000","33942000","207338000"
"20243","11290705","종암동","3381883","07","2326813000","813265000","14620000","11548000","335406000","196107000","158253000","34420000","134089000","63716000","565389000"
"20243","11290685","길음2동","3736133","07","2165177000","157521000","20713000","12272000","363061000","65919000","160860000","3198000","978832000","75139000","327662000"
"20243","11290660","길음1동","4462339","08","1726167000","786027000","21307000","9960000","231892000","291000","226943000","26580000","76231000","69727000","277209000"
"20243","11290650","정릉4동","3038165","07","1319541000","383140000","22129000","2900000","203114000","262041000","36410000","22458000","49394000","31670000","306285000"
"20243","11290640","정릉3동","2482564","06","641921000","216675000","7298000","16313000","35438000","32263000","64770000","15799000","23659000","18443000","211263000"
"20243","11290630","정릉2동","2934717","06","1377843000","503247000","16182000","16581000","208270000","166239000","64114000","27910000","76133000","48644000","250523000"
"20243","11290620","정릉1동","3341356","07","583434000","188252000","1176000","8722000","50953000","68126000","61383000","6219000","34658000","13864000","150081000"
"20243","11290610","보문동","3162623","07","1115325000","213482000","12201000","13459000","68641000","493034000","20602000","19287000","47397000","26577000","200645000"
"20243","11290600","안암동","2896471","06","1999970000","414908000","25019000","16799000","271890000","17402000","30207000","89640000","139087000","114228000","880790000"
"20243","11290590","돈암2동","4297592","08","315311000","88377000","3829000","0","32842000","0","56197000","1556000","59317000","38291000","34902000"
"20243","11290580","돈암1동","3583117","07","378616000","111845000","7042000","1120000","77056000","0","47727000","1793000","17589000","22391000","92053000"
"20243","11290575","동선동","2821008","06","4181479000","514069000","222578000","24084000","900073000","10876000","216045000","252139000","395301000","223307000","1423007000"
"20243","11290555","삼선동","3057377","07","2557890000","1022277000","42161000","33213000","355337000","47971000","142988000","88174000","119417000","52329000","654023000"
"20243","11290525","성북동","3470748","07","1301583000","331626000","55989000","10320000","175171000","3808000","108125000","7898000","45448000","83728000","479470000"
"20243","11260690","신내2동","3060535","07","1487410000","702987000","11367000","9465000","142806000","4823000","210340000","14833000","87459000","68743000","234587000"
"20243","11260680","신내1동","2780491","06","1954785000","632484000","14228000","26513000","230242000","132062000","178431000","43285000","129706000","72710000","495124000"
"20243","11260660","망우3동","2231082","05","586423000","157473000","6809000","2409000","69735000","168553000","9997000","5408000","33615000","9896000","122528000"
